RGB_medio_cafe,R_medio_cafe,G_medio_cafe,B_medio_cafe,RGB_std_cafe,R_std_cafe,G_std_cafe,B_std_cafe,RGB_medio_folha,RGB_std_folha,HSV_medio_cafe,H_medio_cafe,S_medio_cafe,V_medio_cafe,HSV_std_cafe,H_std_cafe,S_std_cafe,V_std_cafe,HSV_medio_folha,HSV_std_folha,Agtron
43.999,28.486,40.469,63.042,29.078,22.611,25.757,27.316,197.213,3.953,76.96,10.549,157.285,63.045,69.775,11.669,51.639,27.323,111.036,79.674,Agtron 35
45.898,24.669,42.594,70.432,30.705,19.922,24.909,27.341,192.785,4.576,87.001,11.549,179.022,70.432,75.784,9.315,44.274,27.342,113.043,77.279,Agtron 45
45.778,24.921,42.434,69.979,30.763,20.763,25.209,27.214,192.785,4.576,86.619,11.545,178.331,69.979,75.814,9.88,45.615,27.216,113.043,77.279,Agtron 45
45.855,24.795,42.7,70.07,30.893,20.854,25.283,27.37,192.785,4.576,86.789,11.808,178.486,70.073,75.882,10.415,45.897,27.378,113.043,77.279,Agtron 45
47.914,26.295,44.654,72.793,32.045,20.965,26.441,29.068,192.785,4.576,87.058,11.615,176.764,72.794,75.029,9.304,44.879,29.07,113.043,77.279,Agtron 45
46.834,25.669,43.66,71.173,31.535,21.313,26.024,28.309,192.785,4.576,86.658,11.898,176.899,71.177,75.295,11.104,45.943,28.317,113.043,77.279,Agtron 45
46.966,25.321,43.73,71.848,30.909,19.936,24.97,27.332,192.785,4.576,87.193,11.607,178.125,71.848,75.211,8.523,43.967,27.332,113.043,77.279,Agtron 45
44.22,24.135,40.824,67.7,30.509,20.502,25.424,27.559,192.785,4.576,85.782,11.31,178.336,67.701,76.119,9.915,45.663,27.56,113.043,77.279,Agtron 45
47.124,25.13,43.772,72.47,31.807,20.251,25.864,28.613,192.785,4.576,87.872,11.472,179.675,72.47,75.933,8.282,43.682,28.614,113.043,77.279,Agtron 45
45.602,25.044,42.139,69.623,30.578,20.705,25.075,27.131,192.785,4.576,86.095,11.357,177.306,69.623,75.415,9.481,45.386,27.132,113.043,77.279,Agtron 45
47.963,28.05,45.421,70.417,30.882,21.29,26.166,28.566,192.785,4.576,83.346,11.843,167.777,70.417,71.866,7.416,47.063,28.566,113.043,77.279,Agtron 45
49.124,29.39,46.627,71.356,31.004,21.407,26.419,28.94,192.785,4.576,82.477,11.927,164.147,71.356,70.471,8.089,47.166,28.94,113.043,77.279,Agtron 45
47.324,27.737,44.762,69.473,30.056,20.656,25.306,27.607,192.785,4.576,82.824,11.946,167.05,69.478,71.317,8.437,46.138,27.618,113.043,77.279,Agtron 45
51.852,26.893,49.286,79.377,32.431,20.759,25.017,26.67,192.811,4.53,90.633,12.492,180.03,79.377,74.642,4.997,41.873,26.67,113.014,77.117,Agtron 55
51.161,26.542,48.373,78.567,33.466,21.723,26.552,28.601,192.811,4.53,90.767,12.34,181.393,78.568,75.829,7.232,43.211,28.602,113.014,77.117,Agtron 55
54.545,30.607,52.475,80.553,32.96,22.059,26.571,28.508,192.811,4.53,87.938,12.816,170.446,80.553,71.3,5.508,43.618,28.508,113.014,77.117,Agtron 55
52.097,29.433,49.826,77.032,32.166,21.403,26.325,28.5,192.811,4.53,86.621,12.518,170.311,77.032,71.666,7.139,44.242,28.5,113.014,77.117,Agtron 55
53.579,30.199,51.56,78.977,32.179,21.915,26.027,27.442,192.811,4.53,87.196,12.754,169.856,78.977,71.119,4.734,44.23,27.442,113.014,77.117,Agtron 55
51.812,28.999,49.5,76.936,31.913,21.179,25.852,27.956,192.811,4.53,86.893,12.425,171.318,76.936,71.858,5.883,43.619,27.956,113.014,77.117,Agtron 55
53.101,29.847,51.047,78.41,32.523,22.49,26.467,27.955,192.811,4.53,87.345,12.718,170.907,78.41,71.883,5.505,45.368,27.955,113.014,77.117,Agtron 55
53.905,28.416,51.255,82.043,33.836,21.6,26.587,28.51,192.811,4.53,90.979,12.506,178.387,82.044,74.139,6.211,41.955,28.511,113.014,77.117,Agtron 55
51.44,26.46,48.676,79.183,32.341,20.738,24.864,26.235,192.811,4.53,91.055,12.507,181.473,79.184,75.261,7.077,42.045,26.236,113.014,77.117,Agtron 55
49.312,25.677,46.185,76.074,32.12,20.503,25.328,27.36,192.811,4.53,89.586,11.887,180.795,76.074,75.489,6.533,42.022,27.36,113.014,77.117,Agtron 55
51.541,26.217,48.87,79.535,32.924,21.445,25.45,26.688,192.811,4.53,91.665,12.656,182.803,79.536,75.901,7.697,42.61,26.691,113.014,77.117,Agtron 55
52.326,27.411,49.479,80.087,33.45,21.532,26.257,28.355,192.811,4.53,90.667,12.32,179.593,80.088,74.795,6.784,42.128,28.358,113.014,77.117,Agtron 55
53.024,27.843,50.31,80.92,33.592,22.307,26.382,27.787,192.811,4.53,91.034,12.488,179.694,80.92,74.932,6.452,43.57,27.788,113.014,77.117,Agtron 55
52.141,27.432,49.229,79.761,33.458,21.441,26.402,28.63,192.811,4.53,90.447,12.21,179.369,79.761,74.89,6.772,42.634,28.631,113.014,77.117,Agtron 55
51.897,26.82,49.31,79.559,33.116,21.886,25.861,27.232,192.811,4.53,91.194,12.723,181.299,79.561,75.531,8.316,43.497,27.238,113.014,77.117,Agtron 55
51.367,26.384,48.652,79.067,33.095,20.891,25.886,27.938,192.811,4.53,91.047,12.4,181.674,79.067,75.473,6.661,41.49,27.939,113.014,77.117,Agtron 55
50.344,25.647,47.791,77.595,32.949,21.763,25.961,27.391,192.811,4.53,91.154,12.624,183.242,77.595,76.406,7.513,43.315,27.392,113.014,77.117,Agtron 55
48.974,24.812,46.164,75.947,32.382,20.029,25.507,27.836,192.811,4.53,90.605,12.136,183.733,75.947,76.562,6.228,41.552,27.836,113.014,77.117,Agtron 55
52.095,27.053,49.582,79.651,33.094,21.919,25.881,27.25,192.811,4.53,90.944,12.755,180.424,79.653,75.193,7.973,43.681,27.255,113.014,77.117,Agtron 55
53.407,28.026,50.77,81.424,33.865,21.673,26.702,28.667,192.811,4.53,91.016,12.454,179.17,81.424,74.496,5.704,41.949,28.667,113.014,77.117,Agtron 55
59.932,29.664,59.434,90.698,35.282,21.239,25.758,27.512,192.443,4.536,95.463,14.464,181.226,90.698,73.622,4.64,39.286,27.513,112.635,77.408,Agtron 65
60.475,30.896,59.917,90.611,35.594,22.246,26.762,28.397,192.443,4.536,94.484,14.381,178.46,90.611,72.813,4.123,39.981,28.398,112.635,77.408,Agtron 65
62.066,31.417,61.907,92.874,35.83,22.298,26.25,27.865,192.443,4.536,95.381,14.778,178.491,92.875,72.522,4.481,39.639,27.867,112.635,77.408,Agtron 65
61.702,31.414,61.181,92.511,35.743,22.123,26.315,28.001,192.443,4.536,95.097,14.453,178.325,92.511,72.59,4.097,39.621,28.002,112.635,77.408,Agtron 65
61.254,30.807,60.971,91.983,35.491,21.22,26.084,27.87,192.443,4.536,95.299,14.612,179.3,91.984,72.821,4.108,39.212,27.871,112.635,77.408,Agtron 65
60.749,30.434,60.382,91.432,35.728,21.362,26.444,28.519,192.443,4.536,95.292,14.49,179.953,91.433,73.069,3.703,38.456,28.519,112.635,77.408,Agtron 65
60.714,30.881,59.956,91.306,35.934,22.479,26.901,28.608,192.443,4.536,94.889,14.315,179.046,91.307,73.21,5.746,40.502,28.609,112.635,77.408,Agtron 65
61.912,31.336,61.537,92.864,35.603,21.893,25.886,27.572,192.443,4.536,95.335,14.572,178.568,92.864,72.453,3.732,38.954,27.574,112.635,77.408,Agtron 65
64.674,33.632,64.462,95.928,36.857,22.999,27.392,29.249,192.443,4.536,95.417,14.831,175.493,95.928,71.739,6.34,40.46,29.25,112.635,77.408,Agtron 65
61.653,31.552,61.114,92.292,35.941,22.018,26.722,28.831,192.443,4.536,94.898,14.422,177.979,92.293,72.546,4.1,39.432,28.831,112.635,77.408,Agtron 65
61.124,30.974,60.736,91.663,35.848,21.816,26.775,28.647,192.443,4.536,95.038,14.492,178.959,91.663,72.957,4.149,39.855,28.647,112.635,77.408,Agtron 65
59.318,29.216,58.814,89.923,34.921,21.059,25.323,27.03,192.443,4.536,95.364,14.477,181.693,89.923,73.713,4.831,39.013,27.031,112.635,77.408,Agtron 65
61.138,31.292,60.685,91.437,35.062,21.442,25.82,27.432,192.443,4.536,94.469,14.565,177.405,91.437,72.081,5.17,39.186,27.432,112.635,77.408,Agtron 65
61.582,31.332,61.141,92.274,35.3,21.36,25.624,27.714,192.443,4.536,94.846,14.518,177.745,92.274,72.054,3.713,38.238,27.714,112.635,77.408,Agtron 65
61.851,32.022,61.952,91.578,34.808,21.079,25.534,27.661,192.072,4.634,93.851,14.924,175.051,91.578,70.841,3.733,38.054,27.661,112.545,76.875,Agtron 65
59.657,30.27,59.565,89.136,33.641,20.361,24.063,25.864,192.072,4.634,93.781,14.792,177.416,89.136,71.666,3.685,38.336,25.865,112.545,76.875,Agtron 65
61.638,31.983,61.651,91.28,34.602,21.619,25.224,27.024,192.072,4.634,93.744,14.96,174.991,91.28,71.098,5.052,39.936,27.024,112.545,76.875,Agtron 65
61.832,32.224,61.948,91.324,34.33,21.431,25.0,26.55,192.072,4.634,93.472,15.012,174.079,91.324,70.488,4.802,38.979,26.551,112.545,76.875,Agtron 65
63.495,32.931,63.583,93.973,36.031,21.977,26.567,29.029,192.072,4.634,94.656,14.939,175.056,93.973,71.166,3.891,38.943,29.03,112.545,76.875,Agtron 65
59.744,30.466,59.604,89.163,33.721,20.582,24.409,25.869,192.072,4.634,93.639,14.763,176.991,89.163,71.534,4.187,38.414,25.87,112.545,76.875,Agtron 65
61.919,31.767,61.956,92.035,35.158,21.302,25.653,27.933,192.072,4.634,94.362,14.923,176.127,92.036,71.38,3.886,38.581,27.933,112.545,76.875,Agtron 65
60.087,30.621,60.123,89.518,34.258,20.924,25.064,26.841,192.072,4.634,93.837,14.909,177.085,89.519,71.623,4.109,38.389,26.841,112.545,76.875,Agtron 65
61.853,31.871,61.792,91.894,35.399,22.089,26.1,28.085,192.072,4.634,94.325,14.957,176.122,91.896,71.635,5.806,39.699,28.087,112.545,76.875,Agtron 65
61.114,31.474,60.876,90.99,34.673,21.201,25.297,27.316,192.072,4.634,93.892,14.723,175.964,90.99,71.32,4.47,38.493,27.316,112.545,76.875,Agtron 65
61.008,30.97,60.933,91.121,34.726,21.032,24.988,27.236,192.072,4.634,94.469,14.943,177.342,91.122,71.722,5.788,38.124,27.238,112.545,76.875,Agtron 65
60.206,30.784,60.264,89.57,33.467,20.236,23.971,25.459,192.072,4.634,93.547,14.908,176.163,89.57,70.986,3.768,37.807,25.459,112.545,76.875,Agtron 65
62.884,32.855,63.169,92.627,35.125,21.98,25.711,27.761,192.072,4.634,93.825,15.19,173.657,92.628,70.447,5.042,39.171,27.762,112.545,76.875,Agtron 65
61.024,31.498,61.116,90.459,34.006,20.847,24.64,26.255,192.072,4.634,93.528,14.959,175.168,90.459,70.802,4.203,38.522,26.255,112.545,76.875,Agtron 65
70.269,35.886,70.515,104.407,40.034,23.494,29.254,32.445,192.443,4.551,98.814,15.031,177.002,104.408,72.301,3.874,38.086,32.446,110.273,77.221,Agtron 75
68.923,34.926,69.3,102.542,39.696,23.282,29.039,32.491,192.443,4.551,98.454,15.146,177.671,102.543,72.46,4.319,38.008,32.492,110.273,77.221,Agtron 75
70.109,35.992,70.412,103.923,39.138,22.838,28.099,31.252,192.443,4.551,98.171,15.117,175.472,103.924,71.351,4.179,37.041,31.253,110.273,77.221,Agtron 75
66.63,33.582,66.695,99.612,38.289,22.284,27.625,30.958,192.443,4.551,97.563,14.896,178.18,99.612,72.271,2.793,36.96,30.959,110.273,77.221,Agtron 75
66.912,34.057,66.915,99.765,38.796,23.204,28.541,31.679,192.443,4.551,97.445,14.938,177.632,99.766,72.461,4.906,38.488,31.679,110.273,77.221,Agtron 75
70.049,36.092,69.982,104.073,39.92,23.582,29.161,32.615,192.443,4.551,98.297,14.871,175.946,104.073,71.983,4.501,37.923,32.615,110.273,77.221,Agtron 75
66.384,33.807,66.317,99.03,38.709,22.962,28.649,31.939,192.443,4.551,97.19,14.831,177.709,99.03,72.492,4.182,38.181,31.939,110.273,77.221,Agtron 75
69.024,35.044,69.112,102.915,38.536,22.409,27.091,30.262,192.443,4.551,98.213,15.044,176.68,102.915,71.661,4.893,37.012,30.263,110.273,77.221,Agtron 75
69.697,36.057,69.68,103.352,39.256,23.156,28.341,31.929,192.443,4.551,97.784,15.056,174.942,103.353,71.511,6.411,38.113,31.93,110.273,77.221,Agtron 75
68.147,35.342,68.383,100.716,38.441,23.104,28.047,31.238,192.443,4.551,96.861,15.18,174.685,100.716,71.338,5.437,38.969,31.239,110.273,77.221,Agtron 75
66.194,33.213,66.001,99.368,38.791,22.977,28.296,31.581,192.443,4.551,97.893,14.926,179.383,99.369,72.992,6.352,37.674,31.583,110.273,77.221,Agtron 75
66.687,33.464,66.951,99.645,38.941,23.239,28.492,31.739,192.443,4.551,97.936,15.072,179.089,99.646,72.919,3.926,38.387,31.74,110.273,77.221,Agtron 75
70.105,36.338,70.419,103.557,40.034,23.752,29.725,33.181,192.443,4.551,98.012,15.087,175.391,103.558,71.83,4.164,38.28,33.181,110.273,77.221,Agtron 75
71.084,36.733,71.293,105.226,39.979,23.595,29.021,32.407,192.443,4.551,98.513,15.08,175.233,105.228,71.67,4.554,38.038,32.407,110.273,77.221,Agtron 75
